player_id,player_name,fair_k,fair_k_line,book_line,batters_faced,lineup_source,game_status,k_sigma,run_mode,model_p_over,model_p_under,implied_p_over,implied_p_under,no_vig_p_over,no_vig_p_under,edge_over,edge_under,ev_over,ev_under,over_odds,under_odds,pick,pass_reason
608372,"Sugano, Tomoyuki",3.482,3.5,2.5,19,lineup,Preview,2.417,confirmed,0.6578,0.3422,0.5918,0.4762,0.5541,0.4459,0.1036,-0.1036,0.1114,-0.2813,-145,110,PASS,below_min_ev(11%)
675512,"Melton, Troy",4.515,4.5,4.5,21,lineup,Final,2.507,confirmed,0.5024,0.4976,0.4444,0.6226,0.4165,0.5835,0.0859,-0.0859,0.1304,-0.2008,125,-165,PASS,game_started
700712,"Ureña, Walbert",4.385,4.5,3.5,21,lineup,Preview,2.527,confirmed,0.6369,0.3631,0.6226,0.4444,0.5835,0.4165,0.0534,-0.0534,0.0229,-0.183,-165,125,PASS,below_min_ev(2%)
571578,"Corbin, Patrick",3.811,4.0,3.5,18,lineup,Final,2.481,confirmed,0.5499,0.4501,0.5455,0.5238,0.5101,0.4899,0.0398,-0.0398,0.0081,-0.1407,-120,-110,PASS,game_started
668678,"Gallen, Zac",4.107,4.0,3.5,20,lineup,Preview,2.296,confirmed,0.6042,0.3958,0.6296,0.4348,0.5915,0.4085,0.0127,-0.0127,-0.0403,-0.0898,-170,130,PASS,below_min_edge
607067,"Rea, Colin",3.773,4.0,3.5,19,lineup,Final,2.451,confirmed,0.5443,0.4557,0.5745,0.4878,0.5408,0.4592,0.0035,-0.0035,-0.0524,-0.0659,-135,105,PASS,game_started
671096,"Abbott, Andrew",4.329,4.5,4.5,20,lineup,Final,2.49,confirmed,0.4726,0.5274,0.5,0.5652,0.4694,0.5306,0.0032,-0.0032,-0.0548,-0.067,100,-130,PASS,game_started
669432,"Rogers, Trevor",3.886,4.0,3.5,19,lineup,Preview,2.342,confirmed,0.5654,0.4346,0.6154,0.4545,0.5752,0.4248,-0.0097,0.0097,-0.0812,-0.044,-160,120,PASS,below_min_edge
676282,"Cantillo, Joey",4.488,4.5,4.5,19,lineup,Live,2.435,confirmed,0.498,0.502,0.5652,0.5,0.5306,0.4694,-0.0326,0.0326,-0.1189,0.0039,-130,100,PASS,game_started
621111,"Buehler, Walker",3.695,3.5,4.5,19,lineup,Final,2.372,confirmed,0.3672,0.6328,0.4348,0.6296,0.4085,0.5915,-0.0413,0.0413,-0.1555,0.0051,130,-170,PASS,game_started
671737,"Bradley, Taj",4.583,4.5,4.5,20,lineup,Preview,2.41,confirmed,0.5137,0.4863,0.6154,0.4545,0.5752,0.4248,-0.0614,0.0614,-0.1652,0.0698,-160,120,PASS,below_min_ev(7%)
669372,"Ginn, J.T.",4.556,4.5,5.5,20,lineup,Preview,2.538,confirmed,0.355,0.645,0.4444,0.6226,0.4165,0.5835,-0.0615,0.0615,-0.2013,0.0359,125,-165,PASS,below_min_ev(4%)
686790,"McDonald, Trevor",3.987,4.0,4.5,18,lineup,Final,2.33,confirmed,0.4129,0.5871,0.5122,0.5556,0.4797,0.5203,-0.0668,0.0668,-0.1939,0.0568,-105,-125,PASS,game_started
693855,"Seymour, Ian",4.075,4.0,4.5,18,lineup,Final,2.691,confirmed,0.4372,0.5628,0.5455,0.5238,0.5101,0.4899,-0.0729,0.0729,-0.1984,0.0743,-120,-110,PASS,game_started
642547,"Peralta, Freddy",4.619,4.5,5.5,20,lineup,Live,2.57,confirmed,0.3659,0.6341,0.4762,0.5918,0.4459,0.5541,-0.08,0.08,-0.2317,0.0715,110,-145,PASS,game_started
676917,"Cavalli, Cade",3.946,4.0,4.5,18,lineup,Final,2.372,confirmed,0.4077,0.5923,0.5556,0.5122,0.5203,0.4797,-0.1126,0.1126,-0.2662,0.1565,-125,-105,PASS,game_started
701542,"Warren, Will",4.645,4.5,5.5,19,lineup,Final,2.553,confirmed,0.3688,0.6312,0.5745,0.4878,0.5408,0.4592,-0.1719,0.1719,-0.3579,0.2939,-135,105,PASS,game_started
669022,"Gore, MacKenzie",4.909,5.0,6.5,21,lineup,Final,2.296,confirmed,0.2442,0.7558,0.4651,0.6,0.4367,0.5633,-0.1925,0.1925,-0.475,0.2597,115,-150,PASS,game_started
676106,"Hancock, Emerson",3.747,3.5,4.5,18,lineup,Preview,2.296,confirmed,0.3715,0.6285,0.6154,0.4545,0.5752,0.4248,-0.2037,0.2037,-0.3963,0.3827,-160,120,PASS,ev_cap(38%)
676974,"Meyer, Max",4.542,4.5,5.5,20,lineup,Final,2.435,confirmed,0.347,0.653,0.5918,0.4762,0.5541,0.4459,-0.2072,0.2072,-0.4137,0.3713,-145,110,PASS,game_started
681293,"Arrighetti, Spencer",4.466,4.5,5.5,19,lineup,Live,2.573,confirmed,0.3439,0.6561,0.5918,0.4762,0.5541,0.4459,-0.2102,0.2102,-0.4189,0.3778,-145,110,PASS,game_started
813349,"Early, Connelly",4.484,4.5,5.5,20,lineup,Preview,2.435,confirmed,0.3382,0.6618,0.5918,0.4762,0.5541,0.4459,-0.2159,0.2159,-0.4285,0.3897,-145,110,PASS,ev_cap(39%)
690986,"Harrison, Kyle",4.28,4.5,5.5,18,lineup,Final,2.494,confirmed,0.3124,0.6876,0.5918,0.4762,0.5541,0.4459,-0.2418,0.2418,-0.4722,0.444,-145,110,PASS,game_started
519242,"Sale, Chris",5.295,5.5,7.5,21,lineup,Final,2.462,confirmed,0.1852,0.8148,0.4762,0.5918,0.4459,0.5541,-0.2607,0.2607,-0.6111,0.3767,110,-145,PASS,game_started
694973,"Skenes, Paul",4.992,5.0,6.5,19,lineup,Preview,2.342,confirmed,0.2599,0.7401,0.5652,0.5,0.5306,0.4694,-0.2708,0.2708,-0.5403,0.4803,-130,100,PASS,ev_cap(48%)
808967,"Yamamoto, Yoshinobu",5.15,5.0,6.5,20,lineup,Preview,2.462,confirmed,0.2917,0.7083,0.6429,0.4255,0.6017,0.3983,-0.31,0.31,-0.5462,0.6645,-180,135,PASS,ev_cap(66%)
650911,"Sánchez, Cristopher",4.783,5.0,7.5,20,lineup,Live,2.296,confirmed,0.1184,0.8816,0.4651,0.6,0.4367,0.5633,-0.3183,0.3183,-0.7455,0.4694,115,-150,PASS,game_started
