player_id,player_name,fair_k,fair_k_line,book_line,batters_faced,lineup_source,game_status,k_sigma,run_mode,model_p_over,model_p_under,implied_p_over,implied_p_under,no_vig_p_over,no_vig_p_under,edge_over,edge_under,ev_over,ev_under,over_odds,under_odds,pick,pass_reason
687473,"Gusto, Ryan",3.893,4.0,3.5,18,lineup,Live,2.673,confirmed,0.5584,0.4416,0.5349,0.5349,0.5,0.5,0.0584,-0.0584,0.044,-0.1745,-115,-115,PASS,game_started
693821,"Elder, Bryce",4.097,4.0,4.5,21,lineup,Preview,2.673,confirmed,0.4401,0.5599,0.4444,0.6226,0.4165,0.5835,0.0236,-0.0236,-0.0098,-0.1007,125,-165,PASS,below_min_edge
687562,"Bennett, Jake",4.144,4.0,4.5,18,lineup,Final,2.372,confirmed,0.4404,0.5596,0.4651,0.6,0.4367,0.5633,0.0037,-0.0037,-0.0532,-0.0673,115,-150,PASS,game_started
678906,"Teng, Kai-Wei",4.864,5.0,5.5,19,lineup,Final,2.451,confirmed,0.3976,0.6024,0.4444,0.6226,0.4165,0.5835,-0.0189,0.0189,-0.1053,-0.0326,125,-165,PASS,game_started
677944,"Cecconi, Slade",4.084,4.0,4.5,19,lineup,Live,2.372,confirmed,0.4304,0.5696,0.4878,0.5745,0.4592,0.5408,-0.0288,0.0288,-0.1177,-0.0085,105,-135,PASS,game_started
669467,"Pallante, Andre",4.132,4.0,4.5,20,lineup,Live,2.25,confirmed,0.435,0.565,0.5122,0.5556,0.4797,0.5203,-0.0447,0.0447,-0.1506,0.0169,-105,-125,PASS,game_started
687064,"Young, Brandon",3.731,3.5,4.5,20,lineup,Live,2.417,confirmed,0.3752,0.6248,0.4545,0.6154,0.4248,0.5752,-0.0497,0.0497,-0.1747,0.0154,120,-160,PASS,game_started
547179,"Lorenzen, Michael",3.66,3.5,4.5,18,lineup,Live,2.451,confirmed,0.3659,0.6341,0.4545,0.6154,0.4248,0.5752,-0.0589,0.0589,-0.195,0.0304,120,-160,PASS,game_started
608379,"Wacha, Michael",4.197,4.0,4.5,21,lineup,Final,2.372,confirmed,0.4492,0.5508,0.5455,0.5238,0.5101,0.4899,-0.0609,0.0609,-0.1765,0.0516,-120,-110,PASS,game_started
657277,"Webb, Logan",4.726,4.5,5.5,22,lineup,Preview,2.372,confirmed,0.3721,0.6279,0.4651,0.6,0.4367,0.5633,-0.0646,0.0646,-0.2,0.0465,115,-150,PASS,below_min_ev(5%)
681035,"Scott, Christian",4.085,4.0,4.5,18,lineup,Live,2.296,confirmed,0.4283,0.5717,0.5455,0.5238,0.5101,0.4899,-0.0818,0.0818,-0.2148,0.0915,-120,-110,PASS,game_started
663436,"Martin, Davis",4.238,4.0,5.5,19,lineup,Final,2.417,confirmed,0.3008,0.6992,0.4444,0.6226,0.4165,0.5835,-0.1157,0.1157,-0.3233,0.123,125,-165,PASS,game_started
543037,"Cole, Gerrit",4.3,4.5,4.5,19,lineup,Final,2.372,confirmed,0.4664,0.5336,0.6226,0.4444,0.5835,0.4165,-0.1171,0.1171,-0.2509,0.2006,-165,125,PASS,game_started
664285,"Valdez, Framber",4.167,4.0,4.5,20,lineup,Final,2.417,confirmed,0.4452,0.5548,0.6,0.4651,0.5633,0.4367,-0.1181,0.1181,-0.258,0.1928,-150,115,PASS,game_started
808967,"Yamamoto, Yoshinobu",5.029,5.0,6.5,21,lineup,Preview,2.296,confirmed,0.2609,0.7391,0.4762,0.5918,0.4459,0.5541,-0.185,0.185,-0.4521,0.2489,110,-145,UNDER,
656492,"Griffin, Foster",4.707,4.5,6.5,20,lineup,Live,2.372,confirmed,0.2249,0.7751,0.4545,0.6154,0.4248,0.5752,-0.2,0.2,-0.5053,0.2596,120,-160,PASS,game_started
678022,"Perkins, Jack",4.494,4.5,5.5,18,lineup,Preview,2.33,confirmed,0.333,0.667,0.5918,0.4762,0.5541,0.4459,-0.2212,0.2212,-0.4374,0.4008,-145,110,PASS,ev_cap(40%)
690986,"Harrison, Kyle",4.441,4.5,5.5,18,lineup,Live,2.494,confirmed,0.3356,0.6644,0.6296,0.4348,0.5915,0.4085,-0.2559,0.2559,-0.467,0.5282,-170,130,PASS,game_started
672282,"Detmers, Reid",5.331,5.5,7.5,20,lineup,Preview,2.451,confirmed,0.1881,0.8119,0.4762,0.5918,0.4459,0.5541,-0.2577,0.2577,-0.6049,0.3718,110,-145,PASS,ev_cap(37%)
695505,"Burns, Chase",4.901,5.0,7.5,19,lineup,Live,2.372,confirmed,0.1366,0.8634,0.4762,0.5918,0.4459,0.5541,-0.3092,0.3092,-0.7131,0.4588,110,-145,PASS,game_started
669302,"Gilbert, Logan",4.926,5.0,6.5,19,lineup,Live,2.372,confirmed,0.2535,0.7465,0.6,0.4651,0.5633,0.4367,-0.3098,0.3098,-0.5775,0.605,-150,115,PASS,game_started
656302,"Cease, Dylan",5.106,5.0,7.5,19,lineup,Final,2.296,confirmed,0.1486,0.8514,0.5918,0.4762,0.5541,0.4459,-0.4056,0.4056,-0.749,0.788,-145,110,PASS,game_started
