player_id,player_name,fair_k,fair_k_line,book_line,batters_faced,lineup_source,game_status,k_sigma,run_mode,model_p_over,model_p_under,implied_p_over,implied_p_under,no_vig_p_over,no_vig_p_under,edge_over,edge_under,ev_over,ev_under,over_odds,under_odds,pick,pass_reason
663969,"Phillips, Tyler",3.592,3.5,3.5,18,lineup,Final,2.49,confirmed,0.5147,0.4853,0.5,0.5652,0.4694,0.5306,0.0453,-0.0453,0.0295,-0.1415,100,-130,PASS,game_started
518876,"Kelly, Merrill",3.906,4.0,3.5,20,lineup,Final,2.417,confirmed,0.5667,0.4333,0.5652,0.5,0.5306,0.4694,0.0361,-0.0361,0.0026,-0.1334,-130,100,PASS,game_started
663372,"Feltner, Ryan",4.139,4.0,4.5,19,lineup,Final,2.451,confirmed,0.4415,0.5585,0.4348,0.6296,0.4085,0.5915,0.033,-0.033,0.0154,-0.1129,130,-170,PASS,game_started
641793,"Littell, Zack",3.573,3.5,3.5,18,lineup,Final,2.818,confirmed,0.5103,0.4897,0.5238,0.5455,0.4899,0.5101,0.0205,-0.0205,-0.0257,-0.1023,-110,-120,PASS,game_started
691951,"Aldegheri, Sam",4.13,4.0,3.5,18,lineup,Final,2.342,confirmed,0.606,0.394,0.6296,0.4348,0.5915,0.4085,0.0145,-0.0145,-0.0375,-0.0938,-170,130,PASS,game_started
677958,"Rocker, Kumar",3.664,3.5,3.5,18,lineup,Final,2.342,confirmed,0.5279,0.4721,0.6,0.4651,0.5633,0.4367,-0.0354,0.0354,-0.1202,0.015,-150,115,PASS,game_started
679883,"Avila, Luinder",3.819,4.0,3.5,18,lineup,Final,2.758,confirmed,0.546,0.454,0.6226,0.4444,0.5835,0.4165,-0.0375,0.0375,-0.123,0.0214,-165,125,PASS,game_started
650644,"Civale, Aaron",3.759,4.0,4.5,18,lineup,Final,2.41,confirmed,0.3792,0.6208,0.4545,0.6154,0.4248,0.5752,-0.0456,0.0456,-0.1657,0.0087,120,-160,PASS,game_started
592662,"Ray, Robbie",4.622,4.5,5.5,20,lineup,Final,2.573,confirmed,0.3665,0.6335,0.4444,0.6226,0.4165,0.5835,-0.05,0.05,-0.1754,0.0175,125,-165,PASS,game_started
650633,"King, Michael",4.363,4.5,4.5,21,lineup,Final,2.573,confirmed,0.4788,0.5212,0.5918,0.4762,0.5541,0.4459,-0.0754,0.0754,-0.191,0.0946,-145,110,PASS,game_started
641743,"Kay, Anthony",4.038,4.0,4.5,19,lineup,Final,2.372,confirmed,0.4228,0.5772,0.5349,0.5349,0.5,0.5,-0.0772,0.0772,-0.2096,0.0791,-115,-115,PASS,game_started
681517,"Leahy, Kyle",3.819,4.0,4.5,19,lineup,Final,2.33,confirmed,0.385,0.615,0.5,0.5652,0.4694,0.5306,-0.0843,0.0843,-0.2299,0.088,100,-130,PASS,game_started
663903,"Singer, Brady",4.214,4.0,4.5,19,lineup,Final,2.372,confirmed,0.452,0.548,0.5745,0.4878,0.5408,0.4592,-0.0888,0.0888,-0.2132,0.1234,-135,105,PASS,game_started
687570,"Prielipp, Connor",4.616,4.5,5.5,20,lineup,Final,2.739,confirmed,0.3734,0.6266,0.5,0.5652,0.4694,0.5306,-0.096,0.096,-0.2531,0.1085,100,-130,PASS,game_started
669456,"Bieber, Shane",4.131,4.0,4.5,18,lineup,Final,2.451,confirmed,0.4402,0.5598,0.5745,0.4878,0.5408,0.4592,-0.1006,0.1006,-0.2338,0.1476,-135,105,PASS,game_started
656605,"Keller, Mitch",4.291,4.5,4.5,20,lineup,Final,2.342,confirmed,0.4645,0.5355,0.6226,0.4444,0.5835,0.4165,-0.119,0.119,-0.2541,0.205,-165,125,PASS,game_started
680694,"Bradish, Kyle",4.899,5.0,5.5,21,lineup,Final,2.628,confirmed,0.4096,0.5904,0.5745,0.4878,0.5408,0.4592,-0.1312,0.1312,-0.2871,0.2104,-135,105,PASS,game_started
656427,"Flaherty, Jack",4.498,4.5,5.5,18,lineup,Final,2.666,confirmed,0.3535,0.6465,0.5238,0.5455,0.4899,0.5101,-0.1364,0.1364,-0.3251,0.1852,-110,-120,PASS,game_started
543243,"Gray, Sonny",4.837,5.0,5.5,21,lineup,Live,2.531,confirmed,0.3967,0.6033,0.5918,0.4762,0.5541,0.4459,-0.1575,0.1575,-0.3298,0.267,-145,110,PASS,game_started
686218,"Sheehan, Emmet",4.341,4.5,5.5,18,lineup,Final,2.804,confirmed,0.3397,0.6603,0.5349,0.5349,0.5,0.5,-0.1603,0.1603,-0.3649,0.2345,-115,-115,PASS,game_started
676106,"Hancock, Emerson",3.671,3.5,4.5,18,lineup,Final,2.296,confirmed,0.359,0.641,0.5745,0.4878,0.5408,0.4592,-0.1818,0.1818,-0.375,0.314,-135,105,PASS,game_started
656876,"Rasmussen, Drew",4.191,4.0,5.5,20,lineup,Final,2.342,confirmed,0.2881,0.7119,0.5122,0.5556,0.4797,0.5203,-0.1916,0.1916,-0.4374,0.2814,-105,-125,PASS,game_started
666200,"Luzardo, Jesús",5.682,5.5,6.5,21,lineup,Final,2.435,confirmed,0.3684,0.6316,0.6,0.4651,0.5633,0.4367,-0.1949,0.1949,-0.3859,0.3578,-150,115,PASS,game_started
605540,"Woodruff, Brandon",4.048,4.0,5.5,18,lineup,Final,2.902,confirmed,0.3084,0.6916,0.6,0.4651,0.5633,0.4367,-0.2549,0.2549,-0.486,0.487,-150,115,PASS,game_started
